ID,EPOCH,BATCH,PRECISION,RECALL,F1,ACCURACY,LOSS
0,61,27,0.86441,0.82244,0.8429,0.96634,0.10626645386219025
0,61,28,0.81281,0.78588,0.79912,0.96153,0.11126722395420074
0,61,29,0.8564,0.84453,0.85042,0.96782,0.04647235572338104
0,61,30,0.88454,0.79483,0.83729,0.96258,0.12858013808727264
0,61,31,0.83965,0.73797,0.78553,0.95965,0.10882852971553802
0,61,32,0.82203,0.81294,0.81746,0.96586,0.0890708789229393
0,61,33,0.8765,0.82159,0.84816,0.96388,0.07375767081975937
0,61,34,0.86887,0.82775,0.84781,0.96379,0.15045131742954254
0,61,35,0.88673,0.81142,0.8474,0.96505,0.06635349988937378
0,61,36,0.77459,0.83313,0.8028,0.9628,0.09460536390542984
0,61,37,0.83635,0.83069,0.83351,0.96709,0.05624571442604065
0,61,38,0.79122,0.77001,0.78047,0.95926,0.14885568618774414
0,61,39,0.83967,0.83912,0.83939,0.95766,0.09120670706033707
0,61,40,0.75668,0.86852,0.80875,0.9642,0.17821167409420013
0,61,41,0.86071,0.85986,0.86029,0.9654,0.08190451562404633
0,61,42,0.76348,0.83478,0.79754,0.96119,0.096095010638237
0,61,43,0.87244,0.82613,0.84865,0.9617,0.04910801723599434
0,61,44,0.8265,0.87954,0.8522,0.97079,0.07436837255954742
0,61,45,0.80647,0.84262,0.82415,0.95649,0.10295705497264862
0,61,46,0.81523,0.87005,0.84175,0.96394,0.1043437123298645
0,61,47,0.85558,0.79178,0.82245,0.95686,0.07327096164226532
0,61,48,0.90863,0.80891,0.85587,0.96141,0.07653623074293137
0,61,49,0.90065,0.78286,0.83763,0.95806,0.048313748091459274
0,61,50,0.85135,0.83013,0.84061,0.95641,0.06968416273593903
0,61,51,0.80861,0.83942,0.82373,0.96987,0.04926253482699394
0,61,52,0.76855,0.83803,0.80179,0.96645,0.051193539053201675
0,61,53,0.89109,0.77677,0.83001,0.95019,0.12643396854400635
0,61,54,0.8118,0.82724,0.81944,0.96366,0.10546271502971649
0,61,55,0.85822,0.79658,0.82625,0.96632,0.07117285579442978
0,61,56,0.86772,0.81437,0.8402,0.96243,0.07371268421411514
0,61,57,0.87904,0.81315,0.84481,0.96564,0.038417998701334
0,61,58,0.85352,0.82736,0.84024,0.9658,0.09331163763999939
0,61,59,0.87281,0.80695,0.83859,0.96128,0.06334652751684189
0,61,60,0.80109,0.81404,0.80751,0.97107,0.13350456953048706
0,61,61,0.88323,0.78406,0.8307,0.96352,0.12415307760238647
0,61,62,0.89098,0.79362,0.83949,0.96178,0.0600757896900177
0,61,63,0.85649,0.80441,0.82963,0.96486,0.16716285049915314
0,61,64,0.9223,0.74964,0.82706,0.95822,0.05633996054530144
0,61,65,0.77927,0.81386,0.79619,0.95963,0.06196186691522598
0,61,66,0.84589,0.82738,0.83653,0.96767,0.062321655452251434
0,61,67,0.89917,0.80857,0.85147,0.96247,0.09049975872039795
0,62,1,0.87613,0.83292,0.85398,0.96656,0.06895656883716583
0,62,2,0.842,0.8162,0.8289,0.96592,0.07888934761285782
0,62,3,0.85563,0.82925,0.84223,0.96504,0.045242175459861755
0,62,4,0.85171,0.78212,0.81543,0.96362,0.08958050608634949
0,62,5,0.88573,0.78647,0.83315,0.95942,0.08816483616828918
0,62,6,0.83554,0.71891,0.77285,0.95763,0.11643721163272858
0,62,7,0.82777,0.78069,0.80354,0.95646,0.050767697393894196
0,62,8,0.83874,0.8091,0.82365,0.96236,0.06444691866636276
0,62,9,0.88761,0.79814,0.8405,0.96427,0.04921920970082283
0,62,10,0.82187,0.83474,0.82825,0.96653,0.12573188543319702
0,62,11,0.86644,0.75932,0.80935,0.9611,0.04187529534101486
0,62,12,0.89694,0.75814,0.82172,0.96048,0.09909212589263916
0,62,13,0.85113,0.82726,0.83903,0.97447,0.08212675154209137
0,62,14,0.85649,0.72383,0.78459,0.95788,0.06351210922002792
0,62,15,0.80932,0.81578,0.81253,0.96286,0.07877250760793686
0,62,16,0.88594,0.80494,0.8435,0.96031,0.09168917685747147
0,62,17,0.88287,0.73232,0.80057,0.96497,0.08967290818691254
0,62,18,0.87979,0.782,0.82802,0.96563,0.08587799966335297
0,62,19,0.88903,0.7762,0.82879,0.96297,0.07116924971342087
0,62,20,0.89399,0.76787,0.82614,0.96036,0.10276991128921509
0,62,21,0.89783,0.82039,0.85736,0.97093,0.06114085391163826
0,62,22,0.87966,0.7944,0.83486,0.96359,0.1345415860414505
0,62,23,0.88689,0.78352,0.83201,0.96461,0.06368865817785263
0,62,24,0.87666,0.83044,0.85292,0.96757,0.13518346846103668
0,62,25,0.90354,0.77743,0.83576,0.95114,0.16585050523281097
0,62,26,0.83034,0.84834,0.83925,0.96376,0.08237821608781815
0,62,27,0.82907,0.81584,0.8224,0.96463,0.07512971013784409
0,62,28,0.82926,0.84792,0.83849,0.96549,0.0551149956882
0,62,29,0.8411,0.8388,0.83995,0.96426,0.07959003746509552
0,62,30,0.83453,0.85029,0.84233,0.9691,0.09732517600059509
0,62,31,0.88757,0.84433,0.86541,0.96862,0.0449373759329319
0,62,32,0.73828,0.86145,0.79512,0.96189,0.11552521586418152
0,62,33,0.84083,0.84666,0.84373,0.9614,0.07556748390197754
0,62,34,0.92624,0.7757,0.84431,0.95624,0.10615915060043335
0,62,35,0.91587,0.76384,0.83298,0.95251,0.0967705175280571
0,62,36,0.82243,0.8366,0.82946,0.96352,0.08677927404642105
0,62,37,0.87707,0.87558,0.87633,0.97397,0.05492834746837616
0,62,38,0.82587,0.85032,0.83791,0.96978,0.10390782356262207
0,62,39,0.82819,0.82819,0.82819,0.96143,0.10007639974355698
0,62,40,0.79467,0.78093,0.78774,0.96192,0.0952138751745224
0,62,41,0.83314,0.87597,0.85402,0.97458,0.05281873419880867
0,62,42,0.86572,0.82247,0.84354,0.96374,0.3215283155441284
0,62,43,0.84452,0.85028,0.84739,0.96123,0.09831438213586807
0,62,44,0.8127,0.88098,0.84547,0.96802,0.07366646826267242
0,62,45,0.7882,0.84902,0.81748,0.95361,0.15796537697315216
0,62,46,0.74116,0.88675,0.80744,0.95718,0.1276979148387909
0,62,47,0.69999,0.889,0.78325,0.96764,0.06908492743968964
0,62,48,0.80202,0.83669,0.81899,0.95682,0.19505594670772552
0,62,49,0.76511,0.89962,0.82693,0.95821,0.16555608808994293
0,62,50,0.7868,0.88128,0.83136,0.95708,0.10368368774652481
0,62,51,0.70557,0.90432,0.79268,0.96123,0.14180395007133484
0,62,52,0.80327,0.88045,0.84009,0.95607,0.0975286141037941
0,62,53,0.79086,0.85915,0.82359,0.95606,0.10399902611970901
0,62,54,0.70183,0.91268,0.79349,0.95728,0.08576767891645432
0,62,55,0.70044,0.90879,0.79112,0.95207,0.10096275806427002
0,62,56,0.74999,0.90174,0.8189,0.94673,0.12007730454206467
0,62,57,0.7676,0.90682,0.83142,0.95664,0.09825929254293442
0,62,58,0.82007,0.9014,0.85881,0.96444,0.10237734019756317
0,62,59,0.81301,0.87653,0.84358,0.96255,0.10216159373521805
0,62,60,0.79894,0.87345,0.83454,0.95527,0.08922950178384781
0,62,61,0.76652,0.88372,0.82096,0.95634,0.07580885291099548
0,62,62,0.75992,0.87915,0.8152,0.96104,0.0715121254324913
0,62,63,0.81158,0.86488,0.83739,0.96621,0.068733811378479
0,62,64,0.81019,0.83294,0.8214,0.9614,0.09358431398868561
0,62,65,0.8779,0.8378,0.85738,0.96798,0.07797680795192719
0,62,66,0.7924,0.82379,0.80779,0.96162,0.15296119451522827
0,62,67,0.76503,0.81698,0.79015,0.96545,0.11860394477844238
0,63,1,0.90192,0.78801,0.84112,0.96435,0.33934256434440613
0,63,2,0.84,0.87486,0.85707,0.97487,0.04349115118384361
0,63,3,0.89919,0.81166,0.85318,0.96257,0.08775632083415985
0,63,4,0.79305,0.82686,0.8096,0.95553,0.11049121618270874
0,63,5,0.8167,0.84699,0.83157,0.96086,0.057662688195705414
0,63,6,0.76425,0.82815,0.79492,0.96439,0.09792449325323105
0,63,7,0.83482,0.85118,0.84292,0.96149,0.06785870343446732
0,63,8,0.76508,0.86541,0.81216,0.96686,0.1434784084558487
0,63,9,0.80415,0.88674,0.84343,0.96214,0.07951899617910385
0,63,10,0.82123,0.88348,0.85122,0.96702,0.08766695857048035
0,63,11,0.7823,0.85289,0.81607,0.96379,0.10358427464962006
0,63,12,0.83172,0.84228,0.83696,0.9613,0.056282345205545425
0,63,13,0.85492,0.88997,0.87209,0.97685,0.039950866252183914
0,63,14,0.8846,0.82024,0.8512,0.96107,0.10097331553697586
0,63,15,0.7726,0.85682,0.81253,0.96681,0.09994634985923767
0,63,16,0.88862,0.82045,0.85317,0.96284,0.07131224125623703
0,63,17,0.8417,0.85791,0.84973,0.96369,0.09459299594163895
0,63,18,0.83149,0.87454,0.85247,0.96961,0.051186081022024155
0,63,19,0.81885,0.82789,0.82335,0.9607,0.09403171390295029
0,63,20,0.86564,0.84337,0.85436,0.96733,0.3047344386577606
0,63,21,0.82566,0.84741,0.83639,0.96072,0.08427304029464722
0,63,22,0.77377,0.86083,0.81498,0.96026,0.07450155913829803
0,63,23,0.75913,0.89889,0.82312,0.96402,0.11903201788663864
0,63,24,0.84732,0.82125,0.83408,0.9612,0.14645780622959137
0,63,25,0.80539,0.85964,0.83163,0.96518,0.08884094655513763
0,63,26,0.82984,0.85666,0.84303,0.95549,0.06868957728147507
0,63,27,0.82189,0.87211,0.84625,0.95823,0.06776756793260574
0,63,28,0.69604,0.85849,0.76878,0.96155,0.0948430597782135
0,63,29,0.78457,0.82714,0.80529,0.95438,0.14057524502277374
0,63,30,0.73756,0.90379,0.81226,0.96035,0.10609351843595505
0,63,31,0.88421,0.8368,0.85985,0.96462,0.06602828949689865
0,63,32,0.78993,0.8383,0.8134,0.96107,0.12034188956022263
0,63,33,0.88344,0.82433,0.85286,0.96175,0.04970452934503555
0,63,34,0.80968,0.83231,0.82084,0.95563,0.08297057449817657
0,63,35,0.80514,0.84128,0.82281,0.96223,0.057733602821826935
0,63,36,0.84785,0.80804,0.82747,0.95781,0.1890314519405365
0,63,37,0.7249,0.83908,0.77782,0.96072,0.11440961062908173
0,63,38,0.76724,0.82558,0.79534,0.96185,0.07720879465341568
0,63,39,0.8187,0.85415,0.83605,0.96475,0.06437233090400696
0,63,40,0.78024,0.88288,0.82839,0.96312,0.0858640968799591
0,63,41,0.80499,0.84152,0.82285,0.96584,0.08569850772619247
0,63,42,0.90953,0.77244,0.8354,0.95943,0.07700438797473907
0,63,43,0.78365,0.83946,0.81059,0.97181,0.04775148257613182
0,63,44,0.85948,0.82188,0.84026,0.96217,0.048565104603767395
0,63,45,0.81115,0.86036,0.83503,0.96529,0.06037123128771782
0,63,46,0.89606,0.76672,0.82636,0.95423,0.09950046986341476
0,63,47,0.86465,0.81363,0.83836,0.96219,0.19083766639232635
0,63,48,0.88428,0.80086,0.8405,0.96219,0.11644388735294342
0,63,49,0.81065,0.82386,0.8172,0.9629,0.06738543510437012
0,63,50,0.84432,0.82613,0.83513,0.96549,0.05272750183939934
0,63,51,0.85648,0.83632,0.84628,0.96425,0.06510090082883835
0,63,52,0.91239,0.77737,0.83949,0.95729,0.13322947919368744
0,63,53,0.88102,0.80859,0.84325,0.9585,0.055911485105752945
0,63,54,0.81633,0.80515,0.8107,0.96204,0.08135060966014862
0,63,55,0.8755,0.79159,0.83143,0.96107,0.10034988820552826
0,63,56,0.89616,0.76627,0.82614,0.95982,0.09763561189174652
0,63,57,0.85618,0.75456,0.80217,0.96238,0.4277649223804474
0,63,58,0.79901,0.83985,0.81892,0.96361,0.11745226383209229
0,63,59,0.84631,0.78515,0.81458,0.9623,0.06307434290647507
0,63,60,0.73079,0.87737,0.7974,0.96246,0.07070938497781754
0,63,61,0.85361,0.83019,0.84174,0.96213,0.08449876308441162
0,63,62,0.77457,0.87559,0.82199,0.95701,0.09792036563158035
0,63,63,0.78006,0.80122,0.7905,0.96012,0.07715990394353867
0,63,64,0.71963,0.89817,0.79905,0.96213,0.09070445597171783
0,63,65,0.81866,0.85277,0.83537,0.96147,0.08110330253839493
0,63,66,0.85077,0.83233,0.84145,0.95863,0.11267530918121338
0,63,67,0.77774,0.86525,0.81917,0.96427,0.09071086347103119
0,64,1,0.83646,0.87146,0.8536,0.96491,0.0694720521569252
0,64,2,0.83326,0.88085,0.8564,0.96719,0.05303478613495827
0,64,3,0.83873,0.85046,0.84455,0.96081,0.06513272225856781
0,64,4,0.84704,0.84804,0.84754,0.96227,0.06823918968439102
0,64,5,0.77676,0.8425,0.8083,0.96592,0.06695576012134552
0,64,6,0.8676,0.80592,0.83562,0.95743,0.05476035550236702
0,64,7,0.87256,0.75431,0.80914,0.9599,0.15366008877754211
0,64,8,0.81168,0.82217,0.81689,0.96696,0.0761096179485321
0,64,9,0.89234,0.79351,0.84003,0.95975,0.09437776356935501
0,64,10,0.8889,0.75389,0.81584,0.95629,0.25107821822166443
0,64,11,0.88979,0.76335,0.82174,0.95969,0.09995245933532715
0,64,12,0.88017,0.81043,0.84386,0.96179,0.06693553924560547
0,64,13,0.82618,0.85459,0.84014,0.96144,0.08791404962539673
0,64,14,0.87052,0.80203,0.83487,0.96254,0.11563161015510559
0,64,15,0.83407,0.77387,0.80285,0.9573,0.061874549835920334
0,64,16,0.88089,0.81315,0.84566,0.95931,0.055343568325042725
0,64,17,0.83826,0.85848,0.84825,0.96794,0.09153610467910767
0,64,18,0.8862,0.8152,0.84922,0.95856,0.05384095013141632
0,64,19,0.86405,0.84687,0.85537,0.9679,0.08218825608491898
0,64,20,0.86865,0.8297,0.84873,0.96685,0.06247265636920929
0,64,21,0.83025,0.80361,0.81671,0.95814,0.09942223876714706
0,64,22,0.83058,0.82562,0.8281,0.96035,0.24492871761322021
0,64,23,0.83563,0.82674,0.83116,0.96488,0.178054541349411
0,64,24,0.85577,0.83679,0.84617,0.96215,0.10119041055440903
0,64,25,0.79622,0.84788,0.82124,0.96408,0.16308802366256714
0,64,26,0.77351,0.86111,0.81496,0.96501,0.07399538904428482
0,64,27,0.84192,0.85302,0.84743,0.96059,0.1372065544128418
0,64,28,0.83691,0.85763,0.84714,0.95985,0.07946188002824783
0,64,29,0.76916,0.87417,0.81831,0.96279,0.08840276300907135
0,64,30,0.84816,0.86002,0.85405,0.96776,0.08231521397829056
0,64,31,0.79723,0.88868,0.84047,0.95885,0.13245324790477753
0,64,32,0.73691,0.90718,0.81323,0.95561,0.10938246548175812
0,64,33,0.81338,0.83809,0.82555,0.95325,0.12463799864053726
0,64,34,0.79114,0.89012,0.83772,0.96051,0.07767710089683533
0,64,35,0.78142,0.88959,0.832,0.96312,0.07087104767560959
0,64,36,0.71605,0.89775,0.79667,0.95809,0.13543817400932312
0,64,37,0.83866,0.84844,0.84352,0.9591,0.07442005723714828
0,64,38,0.80881,0.84185,0.825,0.96542,0.10403389483690262
0,64,39,0.80264,0.85648,0.82868,0.95671,0.09654535353183746
0,64,40,0.67676,0.8431,0.75083,0.96031,0.18837852776050568
0,64,41,0.7758,0.87264,0.82137,0.96026,0.09626714885234833
0,64,42,0.75752,0.87705,0.81291,0.95622,0.10909543931484222
0,64,43,0.80375,0.87369,0.83726,0.96592,0.09303117543458939
0,64,44,0.77073,0.89734,0.82923,0.96586,0.11333640664815903
0,64,45,0.73293,0.88898,0.80345,0.96318,0.22089894115924835
0,64,46,0.76903,0.89009,0.82515,0.9659,0.08561251312494278
0,64,47,0.80717,0.88022,0.84212,0.9578,0.10405699908733368
0,64,48,0.74258,0.90217,0.81463,0.96164,0.11052987724542618
0,64,49,0.58967,0.88333,0.70723,0.95212,0.11277617514133453
0,64,50,0.74569,0.8901,0.81153,0.95718,0.1281065046787262
0,64,51,0.77339,0.89161,0.82831,0.9589,0.08946888148784637
0,64,52,0.7382,0.86988,0.79865,0.95684,0.07978109270334244
0,64,53,0.75727,0.89838,0.82181,0.95959,0.1089724525809288
0,64,54,0.82324,0.8908,0.85568,0.96628,0.06064935401082039
0,64,55,0.71857,0.92447,0.80862,0.96742,0.0675479993224144
0,64,56,0.7851,0.89273,0.83546,0.95915,0.10898332297801971
0,64,57,0.82253,0.83193,0.8272,0.95867,0.10782631486654282
0,64,58,0.88768,0.80067,0.84193,0.95846,0.0610942617058754
0,64,59,0.79914,0.86454,0.83055,0.96558,0.17190106213092804
0,64,60,0.79619,0.89721,0.84369,0.96429,0.1279231160879135
0,64,61,0.75681,0.88183,0.81455,0.96594,0.11096108704805374
0,64,62,0.79017,0.85446,0.82106,0.96062,0.12411989271640778
0,64,63,0.80164,0.85284,0.82645,0.96437,0.06193660572171211
0,64,64,0.79035,0.89497,0.83941,0.96247,0.06862111389636993
0,64,65,0.79014,0.84194,0.81522,0.96256,0.10588715225458145
0,64,66,0.85621,0.8388,0.84742,0.95723,0.07512114197015762
0,64,67,0.80809,0.82342,0.81569,0.95759,0.11727041006088257
0,65,1,0.79791,0.85532,0.82562,0.96019,0.08292504400014877
0,65,2,0.78623,0.82642,0.80582,0.9608,0.09058423340320587
0,65,3,0.82545,0.84259,0.83393,0.96053,0.12484022229909897
0,65,4,0.83336,0.81548,0.82432,0.96013,0.0881214290857315
0,65,5,0.85975,0.84342,0.85151,0.96146,0.09158508479595184
0,65,6,0.79634,0.88882,0.84004,0.9626,0.0659070760011673
0,65,7,0.83797,0.86109,0.84938,0.9654,0.1743568331003189
0,65,8,0.7468,0.89956,0.81609,0.96128,0.10122252255678177
0,65,9,0.76936,0.84016,0.8032,0.96389,0.08274266123771667
0,65,10,0.87098,0.80747,0.83802,0.96663,0.20766520500183105
0,65,11,0.79577,0.85705,0.82527,0.96175,0.06605339050292969
0,65,12,0.89409,0.81476,0.85258,0.95642,0.06575419753789902
0,65,13,0.8712,0.84934,0.86013,0.9697,0.05533042550086975
0,65,14,0.85209,0.86726,0.85961,0.96375,0.07614504545927048
0,65,15,0.82538,0.89459,0.85859,0.96901,0.23522721230983734
0,65,16,0.84521,0.81322,0.8289,0.96492,0.053370922803878784
0,65,17,0.81583,0.86775,0.84099,0.95683,0.10248971730470657
0,65,18,0.87116,0.84611,0.85845,0.96658,0.07344327121973038
0,65,19,0.75535,0.89476,0.81916,0.96012,0.07649751007556915
0,65,20,0.7967,0.88233,0.83733,0.95797,0.09092866629362106
0,65,21,0.82619,0.86827,0.84671,0.96269,0.059765540063381195
0,65,22,0.82473,0.86998,0.84675,0.95807,0.07868757098913193
0,65,23,0.80858,0.8658,0.83621,0.95785,0.11177454143762589
0,65,24,0.86396,0.83063,0.84697,0.96671,0.06802453845739365
0,65,25,0.84274,0.87054,0.85641,0.96656,0.07693254947662354
0,65,26,0.77102,0.90464,0.8325,0.97083,0.062428586184978485
0,65,27,0.88618,0.81045,0.84662,0.96013,0.07628263533115387
0,65,28,0.84622,0.8336,0.83986,0.96439,0.11666155606508255
0,65,29,0.83616,0.82512,0.8306,0.95673,0.1050228625535965
0,65,30,0.82829,0.82596,0.82713,0.96136,0.08064170181751251
0,65,31,0.88105,0.79181,0.83405,0.95992,0.09614548087120056
0,65,32,0.81231,0.83543,0.8237,0.96032,0.05622309073805809
0,65,33,0.72466,0.83903,0.77766,0.96511,0.1130765974521637
0,65,34,0.82586,0.86613,0.84551,0.96777,0.06524954736232758
0,65,35,0.79787,0.86599,0.83053,0.96908,0.06789761036634445
0,65,36,0.78202,0.83546,0.80786,0.96618,0.09693588316440582
0,65,37,0.80098,0.82047,0.81061,0.9641,0.20283851027488708
0,65,38,0.79409,0.81218,0.80303,0.96179,0.05723312497138977
0,65,39,0.83715,0.85542,0.84619,0.96929,0.14163215458393097
0,65,40,0.79447,0.85571,0.82395,0.96934,0.10978317260742188
0,65,41,0.8724,0.83732,0.8545,0.96378,0.09842801094055176
0,65,42,0.69101,0.81557,0.74814,0.96122,0.07886048406362534
0,65,43,0.8275,0.84397,0.83565,0.96611,0.06706560403108597
0,65,44,0.86207,0.77922,0.81855,0.95898,0.11276762932538986
0,65,45,0.83683,0.83916,0.83799,0.96334,0.13047058880329132
0,65,46,0.80039,0.84404,0.82163,0.9601,0.2210562527179718
0,65,47,0.81313,0.78718,0.79995,0.95845,0.08200391381978989
0,65,48,0.86804,0.82498,0.84596,0.96116,0.22288620471954346
0,65,49,0.82818,0.88129,0.85391,0.96484,0.09397823363542557
0,65,50,0.76656,0.89998,0.82793,0.96452,0.16231045126914978
0,65,51,0.82839,0.86993,0.84865,0.96065,0.09463820606470108
0,65,52,0.74703,0.90323,0.81774,0.95752,0.09011773020029068
0,65,53,0.63993,0.91034,0.75155,0.95365,0.11364733427762985
0,65,54,0.83169,0.88602,0.858,0.95675,0.10272899270057678
0,65,55,0.75256,0.87327,0.80843,0.95467,0.10920795053243637
0,65,56,0.75412,0.90975,0.82466,0.94984,0.11197149008512497
0,65,57,0.77735,0.90815,0.83767,0.95744,0.11306019127368927
0,65,58,0.78354,0.87378,0.8262,0.9543,0.1194838136434555
0,65,59,0.75377,0.93606,0.83508,0.96344,0.09378223866224289
0,65,60,0.70496,0.90596,0.79292,0.96261,0.10700467973947525
0,65,61,0.76487,0.88743,0.82161,0.95533,0.08650389313697815
0,65,62,0.75153,0.89723,0.81794,0.95996,0.10288017243146896
0,65,63,0.77804,0.8836,0.82747,0.95927,0.08032462000846863
0,65,64,0.81719,0.90465,0.8587,0.96546,0.08633919805288315
0,65,65,0.75055,0.88811,0.81355,0.96245,0.08930214494466782
0,65,66,0.82692,0.8718,0.84877,0.96144,0.08573640882968903
0,65,67,0.76884,0.89735,0.82814,0.95821,0.09345218539237976
0,66,1,0.7992,0.8572,0.82718,0.96541,0.05895881727337837
0,66,2,0.81578,0.87189,0.8429,0.96042,0.08773486316204071
0,66,3,0.77175,0.82522,0.79759,0.96167,0.05716054141521454
0,66,4,0.8482,0.81775,0.83269,0.96261,0.08369448035955429
0,66,5,0.88012,0.80056,0.83846,0.96324,0.14731350541114807
0,66,6,0.87695,0.83551,0.85573,0.96854,0.06875474005937576
0,66,7,0.88139,0.78826,0.83223,0.95814,0.06945720314979553
0,66,8,0.85464,0.80865,0.83101,0.96675,0.09271744638681412
0,66,9,0.91224,0.78367,0.84308,0.96055,0.11119536310434341
0,66,10,0.87593,0.81727,0.84559,0.96132,0.10246093571186066
0,66,11,0.80406,0.83318,0.81836,0.97155,0.07684064656496048
0,66,12,0.8739,0.79154,0.83068,0.96227,0.08648084104061127
0,66,13,0.81987,0.86957,0.84399,0.97589,0.07580271363258362
0,66,14,0.82423,0.83579,0.82997,0.96081,0.16206444799900055
0,66,15,0.86204,0.79599,0.8277,0.96429,0.09817922860383987
0,66,16,0.80685,0.84968,0.82771,0.96705,0.10469767451286316
0,66,17,0.87266,0.83675,0.85433,0.96596,0.112311452627182
0,66,18,0.80715,0.87752,0.84087,0.96644,0.07421815395355225
0,66,19,0.84161,0.84126,0.84144,0.96175,0.05692162364721298
0,66,20,0.73088,0.90101,0.80708,0.96017,0.12658140063285828
0,66,21,0.84145,0.88842,0.86429,0.972,0.08473024517297745
0,66,22,0.84749,0.8902,0.86832,0.96973,0.047698166221380234
0,66,23,0.80175,0.87333,0.83601,0.96425,0.13652540743350983
0,66,24,0.79826,0.90949,0.85025,0.96424,0.08051100373268127
0,66,25,0.7721,0.90641,0.83388,0.96119,0.08641412109136581
0,66,26,0.81201,0.82482,0.81837,0.95707,0.07720790058374405
0,66,27,0.84902,0.89133,0.86966,0.96925,0.06827627122402191
0,66,28,0.79364,0.86606,0.82827,0.96369,0.08872277289628983
0,66,29,0.8177,0.84812,0.83263,0.96329,0.11698585748672485
0,66,30,0.83825,0.85247,0.8453,0.96047,0.09189615398645401
0,66,31,0.84195,0.79111,0.81574,0.95843,0.06539113819599152
0,66,32,0.82085,0.85639,0.83824,0.96278,0.12258992344141006
0,66,33,0.80337,0.84532,0.82381,0.96164,0.06942673027515411
0,66,34,0.74229,0.87993,0.80527,0.96119,0.10226956009864807
0,66,35,0.86005,0.85323,0.85662,0.96328,0.08678866922855377
0,66,36,0.80999,0.84008,0.82476,0.96348,0.07567643374204636
0,66,37,0.86222,0.77697,0.81738,0.95983,0.08112587034702301
0,66,38,0.84178,0.8394,0.84059,0.96227,0.10876743495464325
0,66,39,0.855,0.84321,0.84907,0.96044,0.07100601494312286
0,66,40,0.82138,0.83238,0.82684,0.96637,0.04490574821829796
0,66,41,0.8536,0.78582,0.81831,0.96157,0.15119311213493347
0,66,42,0.8344,0.84972,0.84199,0.96502,0.3259342312812805
0,66,43,0.83912,0.80126,0.81976,0.95572,0.10792382806539536
0,66,44,0.81525,0.86166,0.83782,0.96678,0.07910387217998505
0,66,45,0.89361,0.82678,0.85889,0.9636,0.046220239251852036
0,66,46,0.82743,0.84754,0.83736,0.95597,0.14659853279590607
0,66,47,0.73739,0.87889,0.80195,0.96148,0.08771315962076187
0,66,48,0.81405,0.82279,0.8184,0.95964,0.11194007098674774
0,66,49,0.75368,0.87818,0.81118,0.95859,0.10311690717935562
0,66,50,0.83315,0.887,0.85924,0.95966,0.08728799223899841
0,66,51,0.7505,0.90677,0.82127,0.96022,0.08679743856191635
0,66,52,0.73168,0.84581,0.78462,0.96283,0.07519930601119995
0,66,53,0.76484,0.8991,0.82655,0.95945,0.09590017050504684
0,66,54,0.79824,0.87011,0.83263,0.95985,0.11698362231254578
0,66,55,0.78303,0.85659,0.81816,0.9582,0.10736213624477386
0,66,56,0.77658,0.84608,0.80984,0.95327,0.08321092277765274
0,66,57,0.76931,0.84333,0.80462,0.96764,0.07954003661870956
0,66,58,0.88349,0.80663,0.84331,0.95619,0.11162371188402176
0,66,59,0.77076,0.818,0.79368,0.95875,0.12559004127979279
0,66,60,0.85528,0.83582,0.84544,0.96577,0.0965697169303894
0,66,61,0.89443,0.80671,0.84831,0.9559,0.09123917669057846
0,66,62,0.76828,0.83498,0.80025,0.9613,0.07645928114652634
0,66,63,0.87184,0.86609,0.86895,0.97712,0.07355860620737076
0,66,64,0.88169,0.82948,0.85479,0.96212,0.12575507164001465
0,66,65,0.77948,0.84861,0.81258,0.96392,0.07335350662469864
0,66,66,0.84329,0.78834,0.81489,0.95852,0.20747904479503632
0,66,67,0.741,0.85933,0.79579,0.95957,0.08647693693637848
0,67,1,0.84805,0.84476,0.8464,0.96264,0.10116048902273178
0,67,2,0.82498,0.86484,0.84444,0.96861,0.22282622754573822
0,67,3,0.84867,0.86041,0.8545,0.97159,0.10652482509613037
0,67,4,0.76983,0.88695,0.82425,0.96091,0.0752352848649025
0,67,5,0.87362,0.83552,0.85415,0.95853,0.07319293171167374
0,67,6,0.79003,0.88933,0.83674,0.96858,0.07115741074085236
0,67,7,0.84013,0.88444,0.86172,0.96338,0.09194859117269516
0,67,8,0.79951,0.91095,0.8516,0.9631,0.13535572588443756
0,67,9,0.76396,0.91123,0.83112,0.95895,0.16904376447200775
0,67,10,0.84423,0.87194,0.85786,0.96369,0.0750129371881485
0,67,11,0.69464,0.92316,0.79276,0.95465,0.10196360945701599
0,67,12,0.79623,0.85965,0.82672,0.9515,0.08981917053461075
0,67,13,0.74039,0.89071,0.80862,0.95904,0.09759129583835602
0,67,14,0.75906,0.90722,0.82656,0.96139,0.1021304726600647
0,67,15,0.78332,0.91756,0.84514,0.96051,0.08014696091413498
0,67,16,0.77897,0.8351,0.80605,0.95736,0.13265126943588257
0,67,17,0.74453,0.87225,0.80334,0.95983,0.08828113973140717
0,67,18,0.80465,0.84439,0.82404,0.95962,0.05836489424109459
0,67,19,0.85152,0.85758,0.85454,0.9625,0.09959995001554489
0,67,20,0.7859,0.88131,0.83087,0.9648,0.06479234248399734
0,67,21,0.74075,0.79114,0.76512,0.96096,0.08403467386960983
0,67,22,0.74589,0.83484,0.78786,0.96244,0.08452323824167252
0,67,23,0.82554,0.84791,0.83658,0.96131,0.09252945333719254
